Time,Current,Voltage,Temperature,SOC
0.0,0.0,4.1827,16.998691333333333,1.0
60.00000648200512,0.0,4.18205,15.064529,1.0
120.00000290572643,0.0,4.18141,12.690259666666666,1.0
179.99999932944775,0.0,4.18077,9.655824666666666,1.0
240.00200740993023,0.0,4.18012,7.093979000000001,1.0
299.9990064650774,0.0,4.17948,4.7733222,1.0
360.0010044872761,0.0,4.17884,2.8715124000000003,1.0
419.99899931252,0.0,4.17819,1.1734701,1.0
479.99799996614456,0.0,4.17819,-0.28684850000000006,1.0
539.9999979883432,0.0,4.17755,-1.5660438,1.0
599.9989986419678,0.0,4.17755,-2.7015459999999996,1.0
660.002002492547,0.0,4.17755,-3.815188,1.0
719.9980057775974,0.0,4.17691,-4.7472604,1.0
780.0020053982735,0.0,4.17691,-5.4130372,1.0
839.9990044534206,0.0,4.17626,-6.078803199999999,1.0
899.999000877142,0.0,4.17626,-6.538786,1.0
960.0000031292439,0.0,4.17626,-6.986662000000001,1.0
1019.9999995529652,0.0,4.17626,-7.4345488,1.0
1079.9990002065897,0.0,4.17626,-7.8945316,1.0
1139.9980008602142,0.0,4.17626,-8.1245176,1.0
1200.0020004808903,0.0,4.17562,-8.3424076,1.0
1259.9980037659407,0.0,4.17562,-8.5602976,1.0
1320.00100761652,0.0,4.17562,-8.7902836,1.0
1380.0010040402412,0.0,4.17562,-8.7902836,1.0
1440.00300206244,0.0,4.17562,-9.0323872,1.0
1500.000001117587,0.0,4.17562,-9.0081736,1.0
1559.9990017712116,0.0,4.17562,-9.2381704,1.0
1620.0009997934103,0.0,4.17562,-9.2381704,1.0
1680.0010062754154,0.0,4.17562,-9.2381704,1.0
1740.0010026991367,0.0,4.17562,-9.4681564,1.0
1800.0000033527613,0.0,4.17562,-9.4681564,1.0
1859.9979981780052,0.0,4.17562,-9.6981532,1.0
1920.0000062584877,0.0,4.17562,-9.6981532,1.0
1980.0040058791637,0.0,4.17562,-9.4681564,1.0
2040.0020007044077,0.0,4.17562,-9.686046399999999,1.0
2100.002007186413,0.0,4.17497,-9.6981532,1.0
2159.99900624156,0.0,4.17497,-9.6981532,1.0
2220.0010042637587,0.0,4.17497,-9.686046399999999,1.0
2280.000004917383,0.0,4.17497,-9.6739396,1.0
2340.0000013411045,0.0,4.17497,-9.686046399999999,1.0
2400.0010035932064,0.0,4.17497,-9.686046399999999,1.0
2459.9989984184504,0.0,4.17497,-9.6981532,1.0
2520.001006498933,0.0,4.17497,-9.686046399999999,1.0
2580.001002922654,0.0,4.17497,-9.928149999999999,1.0
2639.999007806182,0.0,4.17497,-9.928149999999999,1.0
2700.0010058283806,0.0,4.17497,-9.928149999999999,1.0
2760.001002252102,0.0,4.17497,-9.928149999999999,1.0
2819.998001307249,0.0,4.17497,-9.928149999999999,1.0
2879.998007789254,0.0,4.17497,-9.928149999999999,1.0
2940.000005811453,0.0,4.17497,-9.928149999999999,1.0
3000.000002235174,0.0,4.17497,-9.928149999999999,1.0
3059.9990028887987,0.0,4.17497,-9.940246,1.0
3120.0010009109974,0.0,4.17497,-9.928149999999999,1.0
3180.0010073930025,0.0,4.17497,-9.940246,1.0
3239.9999979883432,0.0,4.17497,-9.940246,1.0
3299.998002871871,0.0,4.17497,-9.928149999999999,1.0
3360.002002492547,0.0,4.17497,-9.940246,1.0
3420.000007376075,0.0,4.17497,-10.158135999999999,1.0
3479.9980022013187,0.0,4.17497,-9.928149999999999,1.0
3539.9990044534206,0.0,4.17497,-9.928149999999999,1.0
3600.0000067055225,0.0,4.17497,-9.928149999999999,1.0
3659.999007359147,0.0,4.17433,-10.1460292,1.0
3720.0010053813457,0.0,4.17433,-9.928149999999999,1.0
3780.0000060349703,0.0,4.17433,-9.940246,1.0
3840.0000024586916,0.0,4.17433,-10.158135999999999,1.0
3900.0010047107935,0.0,4.17433,-10.158135999999999,1.0
3959.9989995360374,0.0,4.17433,-10.158135999999999,1.0
4019.998000189662,0.0,4.17433,-9.940246,1.0
4079.999002441764,0.0,4.17433,-10.158135999999999,1.0
4139.998003095388,0.0,4.17433,-9.9160432,1.0
4199.99799951911,0.0,4.17433,-10.158135999999999,1.0
4260.001003369689,0.0,4.17433,-9.928149999999999,1.0
4319.998002424836,0.0,4.17433,-10.158135999999999,1.0
4380.000000447035,0.0,4.17433,-9.928149999999999,1.0
4440.001002699137,0.0,4.17433,-9.928149999999999,1.0
4499.998001754284,0.0,4.17433,-9.928149999999999,1.0
4559.999999776483,0.0,4.17433,-9.9160432,1.0
4620.000006258488,0.0,4.17433,-9.928149999999999,1.0
