Time,Current,Voltage,Temperature,SOC
0.0,0.0,4.1827,16.998691333333333,1.0
60.00199802219868,0.0,4.18205,15.064529,1.0
120.00199444591999,0.0,4.18141,12.898734666666666,1.0
180.00099509954453,0.0,4.18077,10.084347999999999,1.0
240.00100158154964,0.0,4.18012,7.093979000000001,1.0
300.00199377536774,0.0,4.17948,4.7620001,1.0
359.9999986588955,0.0,4.17884,2.8601903,1.0
420.0010009109974,0.0,4.17819,1.1734701,1.0
480.0000015646219,0.0,4.17819,-0.30948259999999994,1.0
539.9999979883432,0.0,4.17819,-1.5773558,1.0
599.9999944120646,0.0,4.17755,-2.7015459999999996,1.0
660.0009966641665,0.0,4.17755,-3.5972980000000003,1.0
720.0009930878878,0.0,4.17691,-4.5172744,1.0
779.9989979714155,0.0,4.17691,-5.4130372,1.0
840.0009959936142,0.0,4.17691,-5.8609132,1.0
900.0010024756193,0.0,4.17626,-6.538786,1.0
959.99999307096,0.0,4.17626,-6.9987688,1.0
1020.0009953230619,0.0,4.17626,-7.4466448000000005,1.0
1079.9999959766865,0.0,4.17626,-7.8945316,1.0
1139.998996630311,0.0,4.17626,-8.1366244,1.0
1200.0009946525097,0.0,4.17626,-8.3545144,1.0
1259.9989995360374,0.0,4.17562,-8.5724044,1.0
1319.9989959597588,0.0,4.17562,-8.8023904,1.0
1379.9999982118607,0.0,4.17562,-9.0323872,1.0
1440.0019962340593,0.0,4.17562,-9.0323872,1.0
1500.000001117587,0.0,4.17562,-9.262373199999999,1.0
1560.0029949098825,0.0,4.17562,-9.2502772,1.0
1620.0030013918877,0.0,4.17562,-9.2502772,1.0
1680.002997815609,0.0,4.17562,-9.492370000000001,1.0
1739.9990011006594,0.0,4.17562,-9.4802632,1.0
1800.0030007213354,0.0,4.17562,-9.4802632,1.0
1859.9999997764826,0.0,4.17562,-9.4802632,1.0
1920.0019977986813,0.0,4.17562,-9.71026,1.0
1980.0019942224026,0.0,4.17562,-9.71026,1.0
2040.0020007044077,0.0,4.17562,-9.71026,1.0
2100.001001358032,0.0,4.17562,-9.6981532,1.0
2160.002999380231,0.0,4.17562,-9.71026,1.0
2220.002995803952,0.0,4.17497,-9.71026,1.0
2279.9999948590994,0.0,4.17497,-9.928149999999999,1.0
2340.0029987096786,0.0,4.17497,-9.940246,1.0
2400.0009935349226,0.0,4.17497,-9.940246,1.0
2460.0019957870245,0.0,4.17497,-9.940246,1.0
2520.000996440649,0.0,4.17497,-9.940246,1.0
2579.9999970942736,0.0,4.17497,-9.928149999999999,1.0
2639.999993517995,0.0,4.17497,-9.928149999999999,1.0
2699.9989941716194,0.0,4.17497,-9.940246,1.0
2760.0029937922955,0.0,4.17497,-9.928149999999999,1.0
2820.00199444592,0.0,4.17497,-9.940246,1.0
2880.0009950995445,0.0,4.17497,-9.940246,1.0
2940.0019973516464,0.0,4.17497,-9.928149999999999,1.0
3000.0019937753677,0.0,4.17497,-9.928149999999999,1.0
3060.0009944289923,0.0,4.17497,-9.928149999999999,1.0
3120.0030025094748,0.0,4.17497,-9.928149999999999,1.0
3180.002998933196,0.0,4.17497,-10.158135999999999,1.0
3239.9999979883432,0.0,4.17497,-9.928149999999999,1.0
3300.001996010542,0.0,4.17497,-10.158135999999999,1.0
3360.002002492547,0.0,4.17497,-9.940246,1.0
3420.0019989162683,0.0,4.17497,-9.940246,1.0
3480.0019953399897,0.0,4.17433,-10.158135999999999,1.0
