Time,Voltage,Current,Temperature,SOC
0.0,4.10596,-1.80146,-10.158135999999999,0.9999753695794602
0.10200105607509613,4.01524,-1.84964,-10.158135999999999,0.9999507391589204
0.19700154662132263,3.95799,-1.88639,-10.158135999999999,0.9999261087383806
0.3000084310770035,3.90973,-1.91824,-10.158135999999999,0.9998965522337329
0.39800629019737244,3.8692,-1.94519,-10.158135999999999,0.9998719218131931
0.5000073462724686,3.84089,-1.96234,-10.1460292,0.9998423653085453
0.60100257396698,3.81516,-1.9803,-10.1460292,0.9998177348880055
0.6980046629905701,3.79714,-1.99174,-10.158135999999999,0.9997881783833578
0.7989998906850815,3.78106,-2.00398,-10.158135999999999,0.999763547962818
0.8980035781860352,3.76948,-2.01133,-10.158135999999999,0.9997339914581701
0.9989988058805466,3.77977,-1.56873,-10.158135999999999,0.9997142871217383
1.0989982634782791,3.7965,-1.48543,-10.158135999999999,0.9996945827853064
1.2009993195533752,3.80229,-1.46175,-10.158135999999999,0.9996748784488746
1.2970056384801865,3.80422,-1.4544,-10.158135999999999,0.9996551741124428
1.4010082930326462,3.80486,-1.45195,-10.158135999999999,0.999630543691903
1.4990061521530151,3.80422,-1.45113,-10.158135999999999,0.9996157654395791
1.597999781370163,3.80422,-1.45113,-10.1702428,0.9995960611031472
1.6990050673484802,3.80293,-1.45113,-10.1702428,0.9995714306826075
1.8010061234235764,3.80229,-1.45032,-10.158135999999999,0.9995517263461756
1.8980082124471664,3.80165,-1.45113,-10.158135999999999,0.9995369480938517
1.9990034401416779,3.78685,-1.65121,-10.158135999999999,0.999512317673312
2.101004496216774,3.77012,-1.79656,-10.158135999999999,0.9994876872527722
2.2010039538145065,3.75919,-1.85128,-10.158135999999999,0.9994630568322324
2.301003411412239,3.75339,-1.86679,-10.158135999999999,0.9994384264116926
2.3969996720552444,3.74889,-1.87333,-10.158135999999999,0.9994137959911528
2.501002326607704,3.74567,-1.87659,-10.158135999999999,0.999384239486505
2.599000185728073,3.7431,-1.87904,-10.158135999999999,0.9993596090659652
2.6989996433258057,3.74117,-1.88068,-10.158135999999999,0.9993349786454254
2.798999100923538,3.73924,-1.88068,-10.158135999999999,0.9993103482248856
2.9010001569986343,3.73795,-1.88231,-10.158135999999999,0.9992807917202379
2.9970064759254456,3.73023,-1.97867,-10.158135999999999,0.9992561612996981
3.1009990721940994,3.7193,-2.07748,-10.1702428,0.9992266047950503
3.1980011612176895,3.71222,-2.11096,-10.1702428,0.9991970482904025
3.2990064471960068,3.709,-2.12076,-10.158135999999999,0.9991674917857547
3.3990059047937393,3.70643,-2.12566,-10.158135999999999,0.999137935281107
3.5020027309656143,3.70386,-2.12811,-10.1702428,0.9991083787764592
3.601006418466568,3.70257,-2.12974,-10.1702428,0.9990788222718114
3.6979984492063522,3.70128,-2.13056,-10.1460292,0.9990541918512716
3.7990037351846695,3.7,-2.13138,-10.1460292,0.9990246353466239
3.899998962879181,3.69871,-2.13219,-10.1460292,0.9989950788419761
3.9990026503801346,3.72573,-1.45032,-10.158135999999999,0.9989753745055443
4.100007936358452,3.75726,-1.36702,-10.158135999999999,0.9989556701691125
4.200007393956184,3.77205,-1.33844,-10.158135999999999,0.9989359658326806
4.298005253076553,3.78235,-1.32537,-10.158135999999999,0.9989211875803568
4.401002079248428,3.78814,-1.32047,-10.158135999999999,0.9989014832439249
4.49700839817524,3.792,-1.31721,-10.158135999999999,0.9988817789074931
4.600005224347115,3.79393,-1.31639,-10.158135999999999,0.9988670006551692
4.702006280422211,3.7965,-1.31476,-10.158135999999999,0.9988472963187374
4.8009999096393585,3.79779,-1.31394,-10.158135999999999,0.9988275919823055
4.898001998662949,3.79907,-1.31394,-10.158135999999999,0.9988128137299817
5.000003054738045,3.79972,-1.31557,-10.158135999999999,0.9987931093935498
5.099006742238998,3.80036,-1.31721,-10.158135999999999,0.998773405057118
5.2010077983140945,3.801,-1.31802,-10.1460292,0.9987586268047941
5.300001427531242,3.801,-1.31802,-10.1460292,0.9987389224683623
5.402998253703117,3.801,-1.31721,-10.1460292,0.9987192181319304
5.501006171107292,3.80165,-1.31802,-10.1460292,0.9987044398796066
5.598008260130882,3.80165,-1.31721,-10.1460292,0.9986847355431747
5.69700188934803,3.80165,-1.31721,-10.1460292,0.9986650312067428
5.798007175326347,3.80165,-1.31721,-10.1460292,0.9986502529544189
5.901004001498222,3.80165,-1.31802,-10.1460292,0.9986305486179871
6.000007688999176,3.80165,-1.31966,-10.1460292,0.9986108442815552
6.100007146596909,3.801,-1.32211,-10.1460292,0.9985960660292313
6.199000775814056,3.801,-1.32292,-10.1460292,0.9985763616927995
6.3010018318891525,3.801,-1.32292,-10.1460292,0.9985566573563677
6.398003920912743,3.801,-1.32292,-10.1460292,0.9985418791040438
