Time,Voltage,Current,Temperature,SOC
0.0,4.1748,-0.02368,0.5508556,1.0
0.10200105607509613,4.17223,-0.05226,0.5508556,1.0
0.19700154662132263,4.17094,-0.06206,0.5508556,1.0
0.29999837279319763,4.16965,-0.06533,0.5508556,1.0
0.395994633436203,4.16901,-0.06615,0.5508556,0.9999956898037998
0.5010031163692474,4.16772,-0.06615,0.5508556,0.9999956898037998
0.5979951471090317,4.16708,-0.06615,0.5508556,0.9999956898037998
0.6960030645132065,4.16644,-0.06615,0.5508556,0.9999956898037998
0.8019972592592239,4.16579,-0.06615,0.5508556,0.9999956898037998
0.898999348282814,4.16515,-0.06696,0.5508556,0.9999913796075998
0.996997207403183,4.16515,-0.06696,0.5508556,0.9999913796075998
1.1019956320524216,4.16451,-0.06696,0.5508556,0.9999913796075998
1.2030009180307388,4.16386,-0.06696,0.5508556,0.9999913796075998
1.2989971786737442,4.16386,-0.06615,0.5621776999999999,0.9999913796075998
1.3980008661746979,4.16322,-0.06615,0.5621776999999999,0.9999913796075998
1.5020035207271576,4.16322,-0.06615,0.5508556,0.9999870694113996
1.602998748421669,4.16258,-0.06696,0.5508556,0.9999870694113996
1.7020024359226227,4.16258,-0.06615,0.5508556,0.9999870694113996
1.8020018935203552,4.16258,-0.06615,0.5508556,0.9999870694113996
1.8999997526407242,4.16258,-0.06615,0.5508556,0.9999870694113996
2.004002407193184,4.16193,-0.06615,0.5621776999999999,0.9999827592151995
2.0949997007846832,4.16193,-0.06696,0.5621776999999999,0.9999827592151995
2.1959949284791946,4.16193,-0.06696,0.5508556,0.9999827592151995
2.301003411412239,4.16193,-0.06615,0.5508556,0.9999827592151995
2.4010028690099716,4.16193,-0.06615,0.5508556,0.9999827592151995
2.5039996951818466,4.16193,-0.06615,0.5508556,0.9999827592151995
2.5960028171539307,4.16193,-0.06696,0.5508556,0.9999784490189993
2.696002274751663,4.16129,-0.06696,0.5508556,0.9999784490189993
2.7969975024461746,4.16129,-0.06696,0.5508556,0.9999784490189993
2.8999943286180496,4.16129,-0.06696,0.5508556,0.9999784490189993
3.000999614596367,4.16129,-0.06696,0.5508556,0.9999784490189993
3.1019948422908783,4.16129,-0.06615,0.5508556,0.9999741388227992
3.2039958983659744,4.16129,-0.06696,0.5508556,0.9999741388227992
3.2969947904348373,4.16129,-0.06615,0.5508556,0.9999741388227992
3.39699424803257,4.16129,-0.06615,0.5508556,0.9999741388227992
3.497999534010887,4.16129,-0.06615,0.5508556,0.9999741388227992
3.5979989916086197,4.16065,-0.06696,0.5508556,0.9999741388227992
3.700000047683716,4.16065,-0.06696,0.5621776999999999,0.9999698286265991
3.795996308326721,4.16065,-0.06696,0.5621776999999999,0.9999698286265991
3.8979973644018173,4.16065,-0.06615,0.5508556,0.9999698286265991
3.9959952235221863,4.16065,-0.06615,0.5508556,0.9999698286265991
4.099997878074646,4.16065,-0.06615,0.5621776999999999,0.9999698286265991
4.1999973356723785,4.16065,-0.06615,0.5621776999999999,0.9999655184303989
4.301002621650696,4.16065,-0.06615,0.5621776999999999,0.9999655184303989
4.396998882293701,4.16065,-0.06615,0.5621776999999999,0.9999655184303989
4.501001536846161,4.16065,-0.06696,0.5621776999999999,0.9999655184303989
4.601000994443893,4.16065,-0.06615,0.5508556,0.9999655184303989
4.6980030834674835,4.16065,-0.06696,0.5508556,0.9999612082341989
4.7960009425878525,4.16065,-0.06696,0.7093346999999999,0.9999612082341989
4.90199513733387,4.16065,-0.06696,0.7093346999999999,0.9999612082341989
5.003000423312187,4.16065,-0.06615,0.5508556,0.9999612082341989
5.098996683955193,4.16065,-0.06696,0.5508556,0.9999612082341989
