Time,Current,Voltage,Temperature,SOC
0.0,-1.57363,4.13813,0.9810246999999999,1.0
0.09899362921714783,-1.60466,4.07829,0.9697026000000002,0.9999807783603588
0.20099468529224396,-1.62916,4.03841,0.9697026000000002,0.9999612632441113
0.29999837279319763,-1.64631,4.00945,0.9697026000000002,0.9999415426942392
0.4039909690618515,-1.65937,3.98565,0.9697026000000002,0.999921665703368
0.498991459608078,-1.66754,3.97343,0.9697026000000002,0.9999016908470326
0.5979951471090317,-1.67407,3.96249,0.9810246999999999,0.9998816377701976
0.6990004330873489,-1.67979,3.95413,0.9810246999999999,0.999861516175559
0.7979940623044968,-1.68387,3.94769,0.9810246999999999,0.9998413457080814
0.9009908884763718,-1.68632,3.94319,0.9810246999999999,0.9998211458929431
0.996997207403183,-1.60792,3.94383,0.9810246999999999,0.9998018852029453
1.099994033575058,-1.48706,3.95026,0.9810246999999999,0.9997840722510148
1.196996122598648,-1.46338,3.95155,0.9810246999999999,0.9997665429532084
1.2969955801963806,-1.45277,3.95284,0.9810246999999999,0.9997491407487404
1.3989966362714767,-1.45032,3.95284,0.9810246999999999,0.9997317678919332
1.5009976923465729,-1.4495,3.95284,0.9810246999999999,0.9997144048576082
1.597999781370163,-1.4495,3.95284,0.9810246999999999,0.9996970418232832
1.7049998044967651,-1.4495,3.95219,0.9810246999999999,0.9996796787889584
1.798994466662407,-1.44868,3.95219,0.9697026000000002,0.9996623255771157
1.900995522737503,-1.4495,3.95155,0.9697026000000002,0.9996449625427908
1.9999992102384567,-1.44787,3.95155,0.9697026000000002,0.999627619033644
2.102000266313553,-1.44542,3.95091,0.9697026000000002,0.9996103048721581
2.2029954940080643,-1.44542,3.95091,0.9697026000000002,0.9995929907106721
2.297000214457512,-1.44542,3.95026,0.9697026000000002,0.9995756765491861
2.4009928107261658,-1.4446,3.95026,0.9697026000000002,0.9995583722101824
2.4999964982271194,-1.44542,3.94962,0.9697026000000002,0.9995410580486964
2.6029933243989944,-1.4446,3.94962,0.9697026000000002,0.9995237537096927
2.7010012418031693,-1.4446,3.94898,0.9810246999999999,0.999506449370689
2.8039980679750443,-1.44542,3.94898,0.9810246999999999,0.999489135209203
2.9010001569986343,-1.44542,3.94898,0.9697026000000002,0.999471821047717
3.000999614596367,-1.51728,3.94512,0.9697026000000002,0.9994536461013765
3.0969958752393723,-1.63569,3.93611,0.9697026000000002,0.9994340527646294
3.200998529791832,-1.66754,3.93161,0.9810246999999999,0.999414077908294
3.29999215900898,-1.67652,3.92903,0.9810246999999999,0.9993939954837983
3.4029990434646606,-1.6806,3.92646,0.9697026000000002,0.9993738641864637
3.5019926726818085,-1.68224,3.92582,0.9697026000000002,0.9993537132441643
3.600996360182762,-1.68305,3.92453,0.9697026000000002,0.9993335525991691
3.7009958177804947,-1.68305,3.92389,0.9697026000000002,0.9993133919541739
3.802001103758812,-1.68387,3.92324,0.9697026000000002,0.9992932214866963
3.9029963314533234,-1.68387,3.9226,0.9697026000000002,0.9992730510192187
3.99799682199955,-1.68469,3.92196,0.9697026000000002,0.9992528707292588
4.100993648171425,-1.68469,3.92196,0.9810246999999999,0.9992326904392989
4.201998934149742,-1.68469,3.92131,0.9810246999999999,0.999212510149339
4.301998391747475,-1.68469,3.92131,0.9810246999999999,0.999192329859379
4.39799465239048,-1.68469,3.92067,0.9810246999999999,0.9991721495694191
4.497994109988213,-1.6855,3.92067,0.9810246999999999,0.9991519595767632
4.59899939596653,-1.6855,3.92003,0.9697026000000002,0.9991317695841073
4.703997820615768,-1.68632,3.92003,0.9697026000000002,0.9991115697689691
4.802991449832916,-1.68632,3.91938,0.9810246999999999,0.9990913699538309
4.896996170282364,-1.68632,3.91938,0.9810246999999999,0.9990711701386926
4.999992996454239,-1.68632,3.91938,0.9697026000000002,0.9990509703235545
5.100998282432556,-1.68632,3.91874,0.9697026000000002,0.9990307705084163
5.201993510127068,-1.68632,3.91874,0.9697026000000002,0.999010570693278
5.2999913692474365,-1.68632,3.9181,0.9697026000000002,0.9989903708781398
5.400996655225754,-1.68714,3.9181,0.9697026000000002,0.9989701612405192
5.5000003427267075,-1.68714,3.9181,0.9697026000000002,0.9989499516028987
5.600995570421219,-1.68714,3.91745,0.9697026000000002,0.9989297419652781
5.697997659444809,-1.68632,3.91745,0.9697026000000002,0.9989095421501399
5.803991854190826,-1.68714,3.91681,0.9697026000000002,0.9988893325125193
5.897000804543495,-1.68714,3.91681,0.9697026000000002,0.9988691228748988
5.99999763071537,-1.68714,3.91681,0.9697026000000002,0.9988489132372782
