Time,Current,Voltage,Temperature,SOC
0.0,-0.0245,4.1748,0.5395334999999997,1.0
0.09400472044944763,-0.049,4.17287,0.5395334999999997,0.9999994135032
0.19400417804718018,-0.06206,4.17094,0.5395334999999997,0.9999986706870487
0.29300786554813385,-0.06533,4.16965,0.5395334999999997,0.9999978887312132
0.39400309324264526,-0.06615,4.16901,0.5508556,0.9999970969605331
0.49300678074359894,-0.06615,4.16772,0.5508556,0.999996305189853
0.5980052053928375,-0.06696,4.16708,0.5395334999999997,0.9999955037240219
0.693005695939064,-0.06696,4.16644,0.5395334999999997,0.9999947022581906
0.7920093834400177,-0.06696,4.16579,0.5508556,0.9999939007923595
0.8960019797086716,-0.06696,4.16515,0.5508556,0.9999930993265282
0.9930040687322617,-0.06696,4.16451,0.5508556,0.999992297860697
1.099008321762085,-0.06615,4.16386,0.5508556,0.999991506090017
1.1960003525018692,-0.06615,4.16386,0.5508556,0.999990714319337
1.2930024415254593,-0.06615,4.16322,0.5395334999999997,0.9999899225486569
1.3990066945552826,-0.06696,4.16322,0.5395334999999997,0.9999891210828257
1.4970045536756516,-0.06696,4.16322,0.5395334999999997,0.9999883196169945
1.6000013798475266,-0.06696,4.16258,0.5395334999999997,0.9999875181511633
1.6930002719163895,-0.06615,4.16258,0.5508556,0.9999867263804832
1.7930097877979279,-0.06696,4.16193,0.5508556,0.9999859249146521
1.8930092453956604,-0.06615,4.16193,0.5508556,0.9999851331439721
1.9940044730901718,-0.06615,4.16193,0.5395334999999997,0.999984341373292
2.0990028977394104,-0.06696,4.16193,0.5395334999999997,0.9999835399074608
2.198006585240364,-0.06696,4.16193,0.5508556,0.9999827384416295
2.296004444360733,-0.06696,4.16129,0.5508556,0.9999819369757984
2.3970097303390503,-0.06696,4.16129,0.5508556,0.9999811355099671
2.4980049580335617,-0.06696,4.16129,0.5508556,0.9999803340441359
2.594001218676567,-0.06615,4.16129,0.5508556,0.9999795422734559
2.696002274751663,-0.06615,4.16129,0.5508556,0.9999787505027758
2.800004929304123,-0.06615,4.16065,0.5508556,0.9999779587320958
2.892008051276207,-0.06696,4.16065,0.5395334999999997,0.9999771572662647
2.9930032789707184,-0.10861,4.15872,0.5395334999999997,0.9999758572781534
3.093002736568451,-0.16741,4.15421,0.5508556,0.9999738534938821
3.194008022546768,-0.18374,4.15035,0.5508556,0.9999716542505753
3.2940074801445007,-0.18782,4.14778,0.5508556,0.9999694061724328
3.3980101346969604,-0.18946,4.14585,0.5508556,0.9999671384646016
3.494006395339966,-0.19027,4.14392,0.5508556,0.9999648610616191
3.5980090498924255,-0.18946,4.14263,0.5395334999999997,0.9999625933537879
3.6970026791095734,-0.19027,4.14134,0.5395334999999997,0.9999603159508054
3.7990037351846695,-0.19027,4.14006,0.5508556,0.999958038547823
3.899003192782402,-0.19027,4.13877,0.5508556,0.9999557611448405
3.9980068802833557,-0.32746,4.13105,0.5508556,0.9999518416705112
4.098006337881088,-0.49732,4.11625,0.5508556,0.9999458890870707
4.193006828427315,-0.54714,4.10532,0.5508556,0.9999393401919857
4.294002056121826,-0.56265,4.09695,0.5508556,0.9999326056527096
4.392009973526001,-0.56673,4.09052,0.5508556,0.9999258222785978
4.49700839817524,-0.56837,4.08601,0.5508556,0.9999190192747972
4.5950062572956085,-0.57,4.08151,0.5508556,0.9999121967610011
4.697007313370705,-0.57,4.07765,0.5508556,0.9999053742472048
4.795005172491074,-0.57082,4.07443,0.5508556,0.9998985419185643
4.893003031611443,-0.57163,4.07186,0.5508556,0.9998916998947726
4.995004087686539,-1.07467,4.05899,0.5508556,0.9998788368230158
5.094007775187492,-1.06896,4.03969,0.5508556,0.9998660420960903
5.192005634307861,-1.06977,4.02683,0.5508556,0.9998532376740136
5.293000862002373,-1.07222,4.01782,0.5508556,0.9998404039270968
5.39400614798069,-1.07467,4.01074,0.5508556,0.9998275408553402
5.49800880253315,-1.0763,4.00559,0.5395334999999997,0.9998146582735878
5.5920034646987915,-1.07794,4.00173,0.5395334999999997,0.9998017560621467
5.69700188934803,-1.07875,3.99852,0.5395334999999997,0.9997888441555545
5.800008773803711,-1.07957,3.99594,0.5395334999999997,0.9997759224341177
5.892001837491989,-1.08039,3.99401,0.5395334999999997,0.9997629908978366
5.998006090521812,-1.55729,3.98629,0.5395334999999997,0.9997443511916794
6.094002351164818,-1.55729,3.96699,0.5395334999999997,0.999725711485522
6.195007637143135,-1.56219,3.95541,0.5395334999999997,0.9997070131296848
6.294001266360283,-1.56628,3.94769,0.5395334999999997,0.9996882658193188
6.397008150815964,-1.56954,3.94319,0.5508556,0.9996694794889615
6.49200864136219,-1.57199,3.93933,0.5508556,0.9996506638337642
6.596001237630844,-1.57281,3.93675,0.5395334999999997,0.9996318383637226
6.693003326654434,-1.57444,3.93418,0.5395334999999997,0.9996129933836853
6.793002784252167,-1.57526,3.93289,0.5395334999999997,0.9995941385888036
6.895003840327263,-1.57608,3.93161,0.5395334999999997,0.9995752739790775
6.993001699447632,-1.946,3.92003,0.5395334999999997,0.999551981677591
7.0920053869485855,-2.0293,3.90459,0.5395334999999997,0.9995276923315444
7.201007008552551,-2.06278,3.89429,0.5395334999999997,0.9995030022525822
7.296007499098778,-2.0734,3.8885,0.5395334999999997,0.9994781850594155
7.394005358219147,-2.0783,3.88528,0.5395334999999997,0.9994533092165689
7.4980080127716064,-2.08156,3.88271,0.5395334999999997,0.9994283943537311
7.598007470369339,-2.0832,3.88078,0.5395334999999997,0.9994034598612045
7.692002132534981,-2.08401,3.87949,0.5395334999999997,0.9993785156735268
7.798006385564804,-2.08483,3.87821,0.5395334999999997,0.9993535616710045
7.897000014781952,-2.08483,3.87756,0.5395334999999997,0.9993286076684823
7.998005300760269,-2.13873,3.87435,0.5508556,0.9993030085194801
8.09900052845478,-2.22937,3.86727,0.5508556,0.9992763244710909
8.199010044336319,-2.25795,3.86277,0.5508556,0.9992492983394663
8.30000527203083,-2.26694,3.86084,0.5508556,0.9992221646036329
8.3980031311512,-2.27102,3.85891,0.5508556,0.9991949820329638
8.497006818652153,-2.27184,3.85826,0.5395334999999997,0.9991677896474503
8.594008907675743,-2.27265,3.85698,0.5395334999999997,0.9991405875667856
8.695004135370255,-2.27265,3.85633,0.5508556,0.9991133854861209
8.793001994490623,-2.27347,3.85569,0.5508556,0.9990861735906119
8.896008878946304,-2.27429,3.85505,0.5508556,0.9990589518802584
8.9980099350214,-2.2457,3.85633,0.5395334999999997,0.9990320723728338
9.09600779414177,-2.21876,3.85762,0.5395334999999997,0.9990055153189559
9.198008850216866,-2.20896,3.85826,0.5508556,0.998979075564438
9.297002479434013,-2.20651,3.85891,0.5508556,0.9989526651347601
9.393008798360825,-2.20569,3.85891,0.5508556,0.9989262645199267
9.499002993106842,-2.20569,3.85826,0.5508556,0.9988998639050932
9.591006115078926,-2.20569,3.85826,0.5508556,0.9988734632902598
9.699001908302307,-2.20487,3.85762,0.5395334999999997,0.9988470724902707
9.795008227229118,-2.20569,3.85762,0.5395334999999997,0.9988206718754373
9.895007684826851,-2.20569,3.85762,0.5395334999999997,0.9987942712606038
9.992009773850441,-2.2555,3.85505,0.5395334999999997,0.9987672744538192
10.098003968596458,-2.35595,3.84733,0.5395334999999997,0.9987390753285945
10.196001827716827,-2.378,3.84411,0.5395334999999997,0.9987106122798097
10.299008712172508,-2.3878,3.84218,0.5395334999999997,0.998682031931665
10.395004972815514,-2.39025,3.84089,0.5395334999999997,0.9986534222586804
10.495004430413246,-2.39188,3.84025,0.5395334999999997,0.9986247930757001
10.593002289533615,-2.3927,3.83961,0.5395334999999997,0.9985961540778753
10.698000714182854,-2.3927,3.83896,0.5395334999999997,0.9985675150800506
10.799006000161171,-2.3927,3.83832,0.5395334999999997,0.9985388760822259
10.898009687662125,-2.39351,3.83832,0.5395334999999997,0.99851022738925
10.99400594830513,-2.50376,3.83253,0.5395334999999997,0.998480259078474
11.093009635806084,-2.60665,3.82417,0.5395334999999997,0.9984490592441112
11.199003830552101,-2.64666,3.81902,0.5395334999999997,0.9984173805171572
11.294004321098328,-2.6581,3.81709,0.5395334999999997,0.9983855648611545
11.398006975650787,-2.663,3.81516,0.5395334999999997,0.9983536905554717
11.495009064674377,-2.66463,3.81387,0.5395334999999997,0.9983217967397933
11.599001660943031,-2.66545,3.81323,0.5395334999999997,0.9982898931092705
11.697009578347206,-2.66626,3.81258,0.5395334999999997,0.9982579797835965
11.798004806041718,-2.66708,3.81194,0.5395334999999997,0.9982260566430782
11.900005862116814,-2.66708,3.8113,0.5395334999999997,0.9981941335025597
11.993004754185677,-2.61155,3.81387,0.5395334999999997,0.998162875018517
12.097007408738136,-2.49069,3.82159,0.5395334999999997,0.9981330631467854
12.197006866335869,-2.45803,3.82481,0.5395334999999997,0.9981036421931251
12.295004725456238,-2.44823,3.82674,0.5395334999999997,0.9980743385388248
12.393002584576607,-2.44414,3.82738,0.5395334999999997,0.9980450838390532
12.494007870554924,-2.44333,3.82803,0.5395334999999997,0.9980158388344329
12.601007893681526,-2.44251,3.82803,0.5395334999999997,0.997986603644657
12.692005187273026,-2.44251,3.82803,0.5508556,0.997957368454881
12.797003611922264,-2.44251,3.82803,0.5508556,0.9979281332651051
12.891008332371712,-2.44251,3.82738,0.5395334999999997,0.9978988980753293
12.999004125595093,-2.00235,3.83253,0.5395334999999997,0.9978749313025226
13.098007813096046,-1.99909,3.84926,0.5395334999999997,0.9978510035497072
13.196005672216415,-1.99337,3.85698,0.5395334999999997,0.9978271442614163
13.295009359717369,-1.98929,3.86084,0.5395334999999997,0.9978033338079608
