Time,Voltage,Current,Temperature,SOC
0.0,4.18334,0.0,18.272698333333334,1.0
60.00199802219868,4.1827,0.0,16.75547566666667,1.0
120.00199444591999,4.18205,0.0,14.612838333333332,1.0
180.0020009279251,4.18141,0.0,12.643935333333333,1.0
240.00199735164642,4.18077,0.0,10.918248,1.0
299.9999921768904,4.18077,0.0,9.412609,1.0
359.99699123203754,4.18012,0.0,8.3392181,1.0
420.00199668109417,4.17948,0.0,7.082656900000001,1.0
479.99899573624134,4.17948,0.0,6.2223187,1.0
539.9979963898659,4.17884,0.0,5.5883821000000005,1.0
600.0019960105419,4.17884,0.0,4.750678,1.0
660.0039940327406,4.17884,0.0,4.331831,1.0
719.999997317791,4.17819,0.0,3.6865723,1.0
780.0019953399897,4.17819,0.0,3.2677253000000004,1.0
840.0000002235174,4.17819,0.0,2.8488782999999995,1.0
900.0009924173355,4.17819,0.0,2.6337886999999998,1.0
960.003000497818,4.17819,0.0,2.2149417,1.0
1019.9969921261072,4.17755,0.0,1.9998521,1.0
1080.0029933452606,4.17755,0.0,1.7960846,1.0
1139.9980008602142,4.17755,0.0,1.5810050999999996,1.0
1200.0009946525097,4.17755,0.0,1.5810050999999996,1.0
1260.0029926747084,4.17755,0.0,1.3772376000000002,1.0
1319.9999917298555,4.17755,0.0,1.1621479999999997,1.0
1379.9999982118607,4.17755,0.0,1.1621479999999997,1.0
1440.0010004639626,4.17755,0.0,1.1621479999999997,1.0
1500.003994256258,4.17755,0.0,0.9583804999999999,1.0
1559.9999975413084,4.17691,0.0,0.9583804999999999,1.0
1619.9969965964556,4.17691,0.0,0.9583804999999999,1.0
1680.002997815609,4.17691,0.0,0.9470685000000001,1.0
1740.000992640853,4.17691,0.0,0.7319788999999997,1.0
1800.000999122858,4.17691,0.0,0.7546231000000001,1.0
1860.0009955465794,4.17691,0.0,0.743301,1.0
1920.002993568778,4.17691,0.0,0.7319788999999997,1.0
1979.996995255351,4.17691,0.0,0.743301,1.0
2040.0039922446012,4.17626,0.0,0.5282113999999996,1.0
2099.9999955296516,4.17691,0.0,0.743301,1.0
2159.9980004131794,4.17691,0.0,0.5395334999999997,1.0
2220.003991574049,4.17626,0.0,0.5282113999999996,1.0
2280.00100068748,4.17626,0.0,0.5168892999999999,1.0
2339.997999742627,4.17626,0.0,0.5282113999999996,1.0
2400.0029951334,4.17626,0.0,0.5168892999999999,1.0
2459.996996819973,4.17626,0.0,0.5168892999999999,1.0
2520.001992210746,4.17626,0.0,0.5395334999999997,1.0
2580.001998692751,4.17626,0.0,0.5395334999999997,1.0
2639.998997747898,4.17626,0.0,0.5282113999999996,1.0
2699.996992573142,4.17626,0.0,0.5282113999999996,1.0
2760.000992193818,4.17626,0.0,0.5282113999999996,1.0
2820.000998675823,4.17626,0.0,0.5282113999999996,1.0
2880.002000927925,4.17626,0.0,0.5282113999999996,1.0
2940.000991523266,4.17626,0.0,0.5282113999999996,1.0
2999.9969948083162,4.17562,0.0,0.5282113999999996,1.0
3060.005993396044,4.17562,0.0,0.5395334999999997,1.0
3120.002992451191,4.17562,0.0,0.5282113999999996,1.0
3179.996994137764,4.17562,0.0,0.5395334999999997,1.0
