Time,Voltage,Current,Temperature,SOC
0.0,4.18077,0.0,16.118477333333335,1.0
60.00199802219868,4.18077,0.0,13.095626000000001,1.0
119.99500393867493,4.17948,0.0,10.501298,1.0
179.99900355935097,4.17884,0.0,7.2864244,1.0
239.99600261449814,4.17819,0.0,4.105429399999999,1.0
299.99700486660004,4.17755,0.0,0.7319788999999997,1.0
359.99700129032135,4.17691,0.0,-2.4836560000000003,1.0
419.99800354242325,4.17626,0.0,-5.65513,1.0
479.9959983676672,4.17562,0.0,-7.9308412,1.0
539.9980064481497,4.17562,0.0,-9.7344628,1.0
599.9960012733936,4.17497,0.0,-11.3202052,1.0
659.9950019270182,4.17433,0.0,-12.660620199999999,1.0
719.9980057775974,4.17433,0.0,-13.7123932,1.0
780.0009995698929,4.17433,0.0,-14.809903,1.0
840.0000002235174,4.17369,0.0,-15.438682,1.0
900.0019982457161,4.17369,0.0,-16.078895199999998,1.0
960.0009988993406,4.17304,0.0,-16.696250199999998,1.0
1019.9999995529652,4.17304,0.0,-17.1421126,1.0
1079.998004436493,4.17304,0.0,-17.5651066,1.0
1139.9970050901175,4.17304,0.0,-17.7823258,1.0
1199.9970015138388,4.17304,0.0,-18.1938856,1.0
1259.9989995360374,4.17304,0.0,-18.422539,1.0
1320.0000017881393,4.1724,0.0,-18.639748,1.0
1379.9970008432865,4.1724,0.0,-18.8569672,1.0
1440.0000046938658,4.1724,0.0,-19.062742,1.0
1499.997003749013,4.1724,0.0,-19.051318000000002,1.0
1559.9999975413084,4.1724,0.0,-19.2570928,1.0
1619.9980024248362,4.1724,0.0,-19.268527,1.0
1679.9950014799833,4.1724,0.0,-19.485746199999998,1.0
1739.996999502182,4.1724,0.0,-19.474312,1.0
1799.9989975243807,4.1724,0.0,-19.485746199999998,1.0
1859.9960066378117,4.1724,0.0,-19.485746199999998,1.0
1919.996003061533,4.1724,0.0,-19.6915312,1.0
1979.9970053136349,4.1724,0.0,-19.680097,1.0
2039.9970017373562,4.1724,0.0,-19.7143894,1.0
2100.001001358032,4.1724,0.0,-19.702955199999998,1.0
2159.9980004131794,4.1724,0.0,-19.702955199999998,1.0
2219.996005296707,4.1724,0.0,-19.7143894,1.0
2279.9969974905252,4.1724,0.0,-19.6915312,1.0
2339.9990055710077,4.1724,0.0,-19.702955199999998,1.0
2400.0010035932064,4.1724,0.0,-19.6915312,1.0
2459.9989984184504,4.17176,0.0,-19.897306,1.0
2519.997003301978,4.1724,0.0,-19.897306,1.0
2579.9969997256994,4.17176,0.0,-19.9087402,1.0
2639.9980019778013,4.1724,0.0,-19.897306,1.0
2700.0,4.1724,0.0,-19.897306,1.0
2759.9980048835278,4.17176,0.0,-19.897306,1.0
2819.9990071356297,4.17176,0.0,-19.9087402,1.0
2879.996006190777,4.17176,0.0,-19.9087402,1.0
