Time,Voltage,Current,Temperature,SOC
0.0,4.18077,0.0,16.106893666666664,1.0
60.00399962067604,4.18012,0.0,13.304101,1.0
120.00500187277794,4.17948,0.0,10.709772999999998,1.0
179.99900355935097,4.17884,0.0,7.9090389,1.0
239.99999575316906,4.17819,0.0,4.524276400000001,1.0
300.0050012022257,4.17755,0.0,0.9357463999999998,1.0
360.00099442899227,4.17691,0.0,-2.0599828000000002,1.0
420.0010009109974,4.17626,0.0,-5.449346800000001,1.0
480.00399470329285,4.17562,0.0,-7.7129512,1.0
539.9990022182465,4.17562,0.0,-9.5165836,1.0
600.0030018389225,4.17497,0.0,-11.114422,1.0
660.0029982626438,4.17497,0.0,-12.4548352,1.0
720.0049962848425,4.17433,0.0,-13.5180424,1.0
779.9989979714155,4.17433,0.0,-14.581259799999998,1.0
840.0000002235174,4.17369,0.0,-15.2329072,1.0
900.0019982457161,4.17369,0.0,-16.078895199999998,1.0
960.0050020962954,4.17369,0.0,-16.490465200000003,1.0
1020.0040027499199,4.17304,0.0,-17.1306784,1.0
1080.001001805067,4.17304,0.0,-17.3478874,1.0
1140.002004057169,4.17304,0.0,-17.7823258,1.0
1200.0009946525097,4.17304,0.0,-18.216754,1.0
1259.9989995360374,4.17304,0.0,-18.422539,1.0
1320.0029991567135,4.17304,0.0,-18.6283138,1.0
1380.0040014088154,4.17304,0.0,-18.639748,1.0
1440.0010004639626,4.1724,0.0,-18.845533,1.0
1499.9989952892065,4.1724,0.0,-19.051318000000002,1.0
1560.0040007382631,4.1724,0.0,-19.2570928,1.0
1620.005002990365,4.1724,0.0,-19.268527,1.0
1680.0040036439896,4.1724,0.0,-19.474312,1.0
1740.003004297614,4.1724,0.0,-19.485746199999998,1.0
1800.000999122858,4.1724,0.0,-19.702955199999998,1.0
1859.9999997764826,4.1724,0.0,-19.702955199999998,1.0
1920.0030036270618,4.1724,0.0,-19.702955199999998,1.0
1980.0009984523058,4.1724,0.0,-19.702955199999998,1.0
2040.000994876027,4.1724,0.0,-19.6915312,1.0
2099.998999759555,4.1724,0.0,-19.6915312,1.0
2160.0039951503277,4.1724,0.0,-19.897306,1.0
2219.9990026652813,4.1724,0.0,-19.6915312,1.0
2280.0030022859573,4.1724,0.0,-19.897306,1.0
2340.002002939582,4.1724,0.0,-19.885882,1.0
2400.0040009617805,4.1724,0.0,-19.897306,1.0
2460.003997385502,4.1724,0.0,-19.897306,1.0
2520.0000006705523,4.1724,0.0,-19.9087402,1.0
2580.0040002912283,4.1724,0.0,-19.9087402,1.0
2640.0009993463755,4.1724,0.0,-19.897306,1.0
2700.002997368574,4.1724,0.0,-19.897306,1.0
2760.0019980221987,4.1724,0.0,-19.885882,1.0
2819.998997077346,4.1724,0.0,-19.9087402,1.0
2880.002996698022,4.1724,0.0,-19.9087402,1.0
2940.003998950124,4.1724,0.0,-20.1145252,1.0
3000.000998005271,4.1724,0.0,-20.1145252,1.0
3059.9999986588955,4.17176,0.0,-19.897306,1.0
3119.999995082617,4.17176,0.0,-19.885882,1.0
3180.0050005316734,4.17176,0.0,-19.897306,1.0
3240.0049969553947,4.17176,0.0,-19.897306,1.0
3300.001000240445,4.17176,0.0,-19.897306,1.0
3360.0000008940697,4.17176,0.0,-19.897306,1.0
3420.002994686365,4.17176,0.0,-20.103091000000003,1.0
3480.0030011683702,4.17176,0.0,-19.897306,1.0
3540.002001821995,4.17176,0.0,-19.897306,1.0
3600.0049956142902,4.17176,0.0,-20.0802328,1.0
3659.9989973008633,4.17176,0.0,-19.885882,1.0
3719.997997954488,4.17176,0.0,-19.897306,1.0
3780.001997575164,4.17176,0.0,-19.897306,1.0
3840.0000024586916,4.17176,0.0,-20.0230618,1.0
3900.0049978494644,4.17176,0.0,-20.103091000000003,1.0
3960.003998503089,4.17176,0.0,-20.103091000000003,1.0
4019.9989959597588,4.17176,0.0,-20.103091000000003,1.0
4080.0010040402412,4.17176,0.0,-19.885882,1.0
4139.998998865485,4.17176,0.0,-20.1145252,1.0
4200.004004314542,4.17176,0.0,-20.0916568,1.0
4260.001999139786,4.17176,0.0,-19.885882,1.0
4320.003001391888,4.17176,0.0,-19.897306,1.0
4380.002997815609,4.17176,0.0,-19.885882,1.0
4439.999001100659,4.17176,0.0,-20.0916568,1.0
4500.000003352761,4.17176,0.0,-19.897306,1.0
4560.00200137496,4.17176,0.0,-20.1145252,1.0
4620.004995167255,4.17176,0.0,-20.103091000000003,1.0
4680.002004280686,4.17176,0.0,-20.103091000000003,1.0
4740.0029964745045,4.17176,0.0,-20.0916568,1.0
4800.00300295651,4.17176,0.0,-20.0916568,1.0
4860.002003610134,4.17176,0.0,-20.103091000000003,1.0
4920.002995803952,4.17176,0.0,-20.1145252,1.0
4980.00100068748,4.17176,0.0,-19.897306,1.0
5040.002998709679,4.17176,0.0,-20.1145252,1.0
5100.001999363303,4.17176,0.0,-20.0916568,1.0
5160.003001615405,4.17176,0.0,-19.897306,1.0
5220.004999637604,4.17176,0.0,-20.103091000000003,1.0
5280.001998692751,4.17176,0.0,-20.1145252,1.0
5340.001995116472,4.17176,0.0,-20.1145252,1.0
5400.000995770097,4.17176,0.0,-20.103091000000003,1.0
5460.003003850579,4.17176,0.0,-20.103091000000003,1.0
5520.003996044397,4.17176,0.0,-19.897306,1.0
5579.99799773097,4.17176,0.0,-20.1145252,1.0
5639.998999983072,4.17176,0.0,-20.0916568,1.0
5700.003995373845,4.17176,0.0,-20.103091000000003,1.0
5760.002000257373,4.17176,0.0,-20.103091000000003,1.0
5820.001000910997,4.17176,0.0,-20.1145252,1.0
5880.002998933196,4.17176,0.0,-19.885882,1.0
5940.006002783775,4.17176,0.0,-20.103091000000003,1.0
6000.001000240445,4.17176,0.0,-20.103091000000003,1.0
6060.002002492547,4.17111,0.0,-20.103091000000003,1.0
6120.0049962848425,4.17176,0.0,-20.103091000000003,1.0
6180.005002766848,4.17111,0.0,-19.885882,1.0
6239.99799862504,4.17111,0.0,-20.103091000000003,1.0
6299.999996647239,4.17111,0.0,-20.103091000000003,1.0
6359.998997300863,4.17111,0.0,-20.103091000000003,1.0
6420.000995323062,4.17111,0.0,-19.885882,1.0
6480.001997575164,4.17111,0.0,-19.885882,1.0
6540.0039955973625,4.17111,0.0,-20.0916568,1.0
6600.002996250987,4.17111,0.0,-20.0916568,1.0
6660.003002732992,4.17111,0.0,-20.0916568,1.0
6720.000997558236,4.17111,0.0,-19.897306,1.0
